date,year,month,latitude,longitude,nearest_country,country_name,region,attack_type,vessel_type,vessel_status,shore_distance,est_ship_value_musd,est_cargo_value_musd,est_total_exposure_musd,exposure_source,GDP,corruption_index,population,unemployment_rate,coastline_km,coastline_mi,has_active_coast_guard
1994-03-25,1994,3,22.6167,116.1167,CHN,China,East Asia & Pacific,Attempted,Unknown,Unknown,23.3,30.0,30.0,0.0,attack_vessel_model_v2,473.0,21.6,1191835000.0,2.9,14500,9009.9,True
1994-03-26,1994,3,22.1167,114.2667,CHN,China,East Asia & Pacific,Boarded,Unknown,Unknown,6.4,30.0,30.0,0.0,attack_vessel_model_v2,473.0,21.6,1191835000.0,2.9,14500,9009.9,True
1994-04-19,1994,4,13.3883,110.4717,VNM,Vietnam,East Asia & Pacific,Boarded,Unknown,Unknown,121.1,30.0,30.0,0.0,attack_vessel_model_v2,221.0,27.9,73651218.0,1.92,3444,2140.0,True
1994-04-23,1994,4,19.6042,121.22,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Unknown,28.8,30.0,30.0,0.0,attack_vessel_model_v2,940.0,27.7,68180859.0,3.67,36289,22548.9,True
1994-04-25,1994,4,-6.0977,106.9025,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,7.2,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-05-03,1994,5,18.75,107.3,VNM,Vietnam,East Asia & Pacific,Hijacked,Unknown,Unknown,114.7,30.0,30.0,4.5,attack_vessel_model_v2,221.0,27.9,73651218.0,1.92,3444,2140.0,True
1994-05-08,1994,5,3.7837,98.7007,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,2.5,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-05-16,1994,5,-24.637,-48.4877,BRA,Brazil,Latin America & Caribbean,Boarded,Unknown,Unknown,62.5,35.0,45.0,0.0,attack_vessel_model_v2,3501.0,27.0,159432716.0,6.23,7491,4654.7,True
1994-05-17,1994,5,3.7837,98.7007,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,2.5,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-05-22,1994,5,17.6,119.95,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Unknown,41.0,30.0,30.0,0.0,attack_vessel_model_v2,940.0,27.7,68180859.0,3.67,36289,22548.9,True
1994-05-24,1994,5,3.7837,98.7007,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,2.5,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-05-30,1994,5,-24.637,-46.305,BRA,Brazil,Latin America & Caribbean,Boarded,Unknown,Unknown,67.3,35.0,45.0,0.0,attack_vessel_model_v2,3501.0,27.0,159432716.0,6.23,7491,4654.7,True
1994-05-30,1994,5,3.7837,98.7007,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,2.5,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-05-30,1994,5,0.0833,117.5667,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,8.4,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-06-04,1994,6,6.1333,122.1667,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Unknown,26.8,30.0,30.0,0.0,attack_vessel_model_v2,940.0,27.7,68180859.0,3.67,36289,22548.9,True
1994-06-07,1994,6,1.6667,104.6,MYS,Malaysia,East Asia & Pacific,Unknown,Unknown,Unknown,38.5,30.0,30.0,0.05,attack_vessel_model_v2,3728.0,52.8,19977500.0,3.62,4675,2904.9,True
1994-06-09,1994,6,-24.637,-48.4877,BRA,Brazil,Latin America & Caribbean,Boarded,Unknown,Unknown,62.5,35.0,45.0,0.0,attack_vessel_model_v2,3501.0,27.0,159432716.0,6.23,7491,4654.7,True
1994-06-13,1994,6,5.815,118.0555,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Unknown,0.8,30.0,30.0,0.0,attack_vessel_model_v2,3728.0,52.8,19977500.0,3.62,4675,2904.9,True
1994-06-15,1994,6,-0.5402,117.1383,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,33.7,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-06-19,1994,6,-7.2038,112.7235,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,2.0,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-07-01,1994,7,0.0333,117.6167,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,10.9,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-07-16,1994,7,22.555,114.1945,CHN,China,East Asia & Pacific,Attempted,Unknown,Unknown,2.8,30.0,30.0,0.0,attack_vessel_model_v2,473.0,21.6,1191835000.0,2.9,14500,9009.9,True
1994-07-18,1994,7,-22.8765,-43.1913,BRA,Brazil,Latin America & Caribbean,Boarded,Unknown,Unknown,2.2,35.0,45.0,0.0,attack_vessel_model_v2,3501.0,27.0,159432716.0,6.23,7491,4654.7,True
1994-07-19,1994,7,20.1333,115.8667,CHN,China,East Asia & Pacific,Attempted,Unknown,Unknown,266.8,30.0,30.0,0.0,attack_vessel_model_v2,473.0,21.6,1191835000.0,2.9,14500,9009.9,True
1994-07-26,1994,7,29.63,123.1867,CHN,China,East Asia & Pacific,Attempted,Unknown,Unknown,79.8,30.0,30.0,0.0,attack_vessel_model_v2,473.0,21.6,1191835000.0,2.9,14500,9009.9,True
1994-07-26,1994,7,5.8,118.0833,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Unknown,1.7,30.0,30.0,0.0,attack_vessel_model_v2,3728.0,52.8,19977500.0,3.62,4675,2904.9,True
1994-08-02,1994,8,15.0133,121.5933,PHL,Philippines,East Asia & Pacific,Boarded,Unknown,Unknown,4.4,30.0,30.0,0.0,attack_vessel_model_v2,940.0,27.7,68180859.0,3.67,36289,22548.9,True
1994-08-14,1994,8,-20.3207,-40.335,BRA,Brazil,Latin America & Caribbean,Boarded,Unknown,Unknown,1.2,35.0,45.0,0.0,attack_vessel_model_v2,3501.0,27.0,159432716.0,6.23,7491,4654.7,True
1994-08-16,1994,8,-24.0703,-46.3093,BRA,Brazil,Latin America & Caribbean,Boarded,Unknown,Unknown,5.9,35.0,45.0,0.0,attack_vessel_model_v2,3501.0,27.0,159432716.0,6.23,7491,4654.7,True
1994-08-19,1994,8,14.5212,120.9428,PHL,Philippines,East Asia & Pacific,Boarded,Unknown,Unknown,3.7,30.0,30.0,0.0,attack_vessel_model_v2,940.0,27.7,68180859.0,3.67,36289,22548.9,True
1994-08-21,1994,8,22.223,91.806,BGD,Bangladesh,South Asia,Boarded,Unknown,Unknown,1.2,35.0,40.0,0.0,attack_vessel_model_v2,300.0,22.9,112737683.0,2.41,580,360.4,True
1994-08-24,1994,8,-6.0167,105.9333,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,3.3,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-08-26,1994,8,-6.0082,105.9535,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,1.1,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-08-31,1994,8,1.5505,104.679,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,37.7,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-08-31,1994,8,1.5505,104.679,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,37.7,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-09-09,1994,9,18.3667,113.4667,CHN,China,East Asia & Pacific,Attempted,Unknown,Unknown,198.9,30.0,30.0,0.0,attack_vessel_model_v2,473.0,21.6,1191835000.0,2.9,14500,9009.9,True
1994-09-12,1994,9,20.64,106.8833,VNM,Vietnam,East Asia & Pacific,Boarded,Unknown,Unknown,9.1,30.0,30.0,0.0,attack_vessel_model_v2,221.0,27.9,73651218.0,1.92,3444,2140.0,True
1994-09-17,1994,9,22.3193,114.1558,CHN,China,East Asia & Pacific,Boarded,Unknown,Unknown,0.5,30.0,30.0,0.0,attack_vessel_model_v2,473.0,21.6,1191835000.0,2.9,14500,9009.9,True
1994-09-27,1994,9,19.1333,119.0833,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Unknown,171.4,30.0,30.0,0.0,attack_vessel_model_v2,940.0,27.7,68180859.0,3.67,36289,22548.9,True
1994-10-03,1994,10,11.6167,113.45,CHN,China,East Asia & Pacific,Attempted,Unknown,Unknown,109.7,30.0,30.0,0.0,attack_vessel_model_v2,473.0,21.6,1191835000.0,2.9,14500,9009.9,True
1994-10-10,1994,10,5.2932,-4.0,CIV,Côte d'Ivoire,Sub-Saharan Africa,Boarded,Unknown,Unknown,1.3,35.0,45.0,0.0,attack_vessel_model_v2,605.0,31.0,13735433.0,4.94,515,320.0,True
1994-10-16,1994,10,-6.2583,155.9033,PNG,Papua New Guinea,East Asia & Pacific,Attempted,Unknown,Unknown,15.4,30.0,30.0,0.0,attack_vessel_model_v2,1086.0,21.0,5065661.0,2.89,5152,3201.3,True
1994-10-20,1994,10,-2.52,-80.0867,ECU,Ecuador,Latin America & Caribbean,Boarded,Unknown,Unknown,4.4,35.0,45.0,0.0,attack_vessel_model_v2,2026.0,31.9,11208001.0,4.76,2237,1390.0,True
1994-10-21,1994,10,-7.2038,112.7235,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,2.0,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-10-25,1994,10,22.16,114.1217,CHN,China,East Asia & Pacific,Boarded,Unknown,Unknown,2.2,30.0,30.0,0.0,attack_vessel_model_v2,473.0,21.6,1191835000.0,2.9,14500,9009.9,True
1994-10-25,1994,10,-7.2038,112.7235,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,2.0,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-10-27,1994,10,-3.0,107.3,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,12.9,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-11-03,1994,11,-6.0338,106.8867,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,9.3,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-11-04,1994,11,-2.52,-80.0867,ECU,Ecuador,Latin America & Caribbean,Boarded,Unknown,Unknown,4.4,35.0,45.0,0.0,attack_vessel_model_v2,2026.0,31.9,11208001.0,4.76,2237,1390.0,True
1994-11-14,1994,11,-3.025,107.2917,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,15.2,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-11-15,1994,11,1.4,104.5833,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,19.3,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-11-21,1994,11,-5.9732,106.8833,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Unknown,13.2,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-11-22,1994,11,-2.8667,107.3,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,5.1,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-11-23,1994,11,-2.9333,107.2833,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,8.2,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-11-26,1994,11,16.5533,119.7267,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Unknown,22.5,30.0,30.0,0.0,attack_vessel_model_v2,940.0,27.7,68180859.0,3.67,36289,22548.9,True
1994-11-26,1994,11,-2.3567,-79.9983,ECU,Ecuador,Latin America & Caribbean,Boarded,Unknown,Unknown,0.4,35.0,45.0,0.0,attack_vessel_model_v2,2026.0,31.9,11208001.0,4.76,2237,1390.0,True
1994-11-27,1994,11,33.7,125.2833,KOR,"Korea, Rep.",East Asia & Pacific,Attempted,Unknown,Unknown,40.9,30.0,30.0,0.0,attack_vessel_model_v2,10385.0,42.9,44641540.0,2.48,2413,1499.4,True
1994-11-27,1994,11,-24.0133,-46.3517,BRA,Brazil,Latin America & Caribbean,Boarded,Unknown,Unknown,2.1,35.0,45.0,0.0,attack_vessel_model_v2,3501.0,27.0,159432716.0,6.23,7491,4654.7,True
1994-11-30,1994,11,29.8115,53.8958,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,279.3,35.0,45.0,4.5,attack_vessel_model_v2,1186.0,30.0,60590614.0,9.95,2440,1516.1,True
1994-11-30,1994,11,29.8115,53.8958,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,279.3,35.0,45.0,4.5,attack_vessel_model_v2,1186.0,30.0,60590614.0,9.95,2440,1516.1,True
1994-11-30,1994,11,21.9721,90.0183,BGD,Bangladesh,South Asia,Hijacked,Unknown,Steaming,2.0,35.0,40.0,4.5,attack_vessel_model_v2,300.0,22.9,112737683.0,2.41,580,360.4,True
1994-11-30,1994,11,29.8115,53.8958,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,279.3,35.0,45.0,4.5,attack_vessel_model_v2,1186.0,30.0,60590614.0,9.95,2440,1516.1,True
1994-11-30,1994,11,29.8115,53.8958,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,279.3,35.0,45.0,4.5,attack_vessel_model_v2,1186.0,30.0,60590614.0,9.95,2440,1516.1,True
1994-12-06,1994,12,-2.8667,107.2667,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,8.6,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1994-12-09,1994,12,5.8233,118.115,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Unknown,2.1,30.0,30.0,0.0,attack_vessel_model_v2,3728.0,52.8,19977500.0,3.62,4675,2904.9,True
1994-12-28,1994,12,-6.0338,106.8867,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Unknown,9.3,30.0,30.0,0.0,attack_vessel_model_v2,912.0,19.4,193917462.0,3.49,54716,33998.9,True
1995-01-05,1995,1,-7.1767,112.6867,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Unknown,0.4,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-01-07,1995,1,37.4387,122.185,CHN,China,East Asia & Pacific,Boarding,Unknown,Unknown,1.3,30.0,30.0,0.0,attack_vessel_model_v2,610.0,21.6,1204855000.0,3.0,14500,9009.9,True
1995-01-08,1995,1,3.7767,98.6767,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,4.8,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-01-10,1995,1,43.1167,131.8833,RUS,Russian Federation,Europe & Central Asia,Boarding,Unknown,Unknown,2.3,35.0,40.0,0.0,attack_vessel_model_v2,2666.0,25.8,148375787.0,9.45,37653,23396.5,True
1995-01-18,1995,1,3.98,98.7983,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,15.3,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-01-21,1995,1,18.425,120.0867,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Steaming,50.4,30.0,30.0,0.0,attack_vessel_model_v2,1062.0,27.7,69784088.0,3.67,36289,22548.9,True
1995-01-23,1995,1,5.8133,118.105,MYS,Malaysia,East Asia & Pacific,Boarding,Unknown,Anchored,1.6,30.0,30.0,0.0,attack_vessel_model_v2,4330.0,52.8,20487607.0,3.15,4675,2904.9,True
1995-01-23,1995,1,16.6,120.8167,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Steaming,53.8,30.0,30.0,0.0,attack_vessel_model_v2,1062.0,27.7,69784088.0,3.67,36289,22548.9,True
1995-01-26,1995,1,-6.775,39.3533,TZA,Tanzania,Sub-Saharan Africa,Boarding,Unknown,Anchored,6.0,35.0,45.0,0.0,attack_vessel_model_v2,182.0,19.0,29649135.0,3.44,1424,884.8,True
1995-01-28,1995,1,26.8085,52.0142,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Hijacked,Unknown,Unknown,83.8,35.0,45.0,4.5,attack_vessel_model_v2,1569.0,30.0,61442664.0,9.52,2440,1516.1,True
1995-01-31,1995,1,-6.0887,106.875,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,4.4,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-02-03,1995,2,3.7767,98.6767,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Unknown,4.8,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-02-04,1995,2,-1.2767,116.7967,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,2.0,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-02-11,1995,2,-22.8933,-43.1667,BRA,Brazil,Latin America & Caribbean,Boarding,Unknown,Anchored,0.5,35.0,45.0,0.0,attack_vessel_model_v2,4748.0,27.0,162019896.0,6.42,7491,4654.7,True
1995-02-15,1995,2,7.3,108.5833,VNM,Vietnam,East Asia & Pacific,Boarding,Unknown,Steaming,262.8,30.0,30.0,0.0,attack_vessel_model_v2,277.0,27.9,74910461.0,1.92,3444,2140.0,True
1995-02-19,1995,2,8.29,-80.3448,PAN,Panama,Latin America & Caribbean,Boarding,Unknown,Unknown,1.2,35.0,45.0,0.0,attack_vessel_model_v2,3495.0,37.0,2739668.0,3.7,2490,1547.2,True
1995-02-21,1995,2,-6.0083,105.9467,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,1.6,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-02-23,1995,2,23.2,117.4167,CHN,China,East Asia & Pacific,Attempted,Unknown,Steaming,36.8,30.0,30.0,0.0,attack_vessel_model_v2,610.0,21.6,1204855000.0,3.0,14500,9009.9,True
1995-02-26,1995,2,9.35,-79.9167,PAN,Panama,Latin America & Caribbean,Boarding,Unknown,Berthed,1.8,35.0,45.0,0.0,attack_vessel_model_v2,3495.0,37.0,2739668.0,3.7,2490,1547.2,True
1995-02-28,1995,2,11.5833,43.6167,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,26.3,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,21.0,7491637.0,11.72,3333,2071.0,False
1995-02-28,1995,2,26.8085,52.0142,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Hijacked,Unknown,Unknown,83.8,35.0,45.0,4.5,attack_vessel_model_v2,1569.0,30.0,61442664.0,9.52,2440,1516.1,True
1995-02-28,1995,2,26.8085,52.0142,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Hijacked,Unknown,Unknown,83.8,35.0,45.0,4.5,attack_vessel_model_v2,1569.0,30.0,61442664.0,9.52,2440,1516.1,True
1995-03-04,1995,3,19.675,119.03,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Steaming,207.7,30.0,30.0,0.0,attack_vessel_model_v2,1062.0,27.7,69784088.0,3.67,36289,22548.9,True
1995-03-07,1995,3,-22.8933,-43.1667,BRA,Brazil,Latin America & Caribbean,Boarding,Unknown,Anchored,0.5,35.0,45.0,0.0,attack_vessel_model_v2,4748.0,27.0,162019896.0,6.42,7491,4654.7,True
1995-03-07,1995,3,22.2667,114.2,CHN,China,East Asia & Pacific,Hijacked,Unknown,Steaming,2.5,30.0,30.0,4.5,attack_vessel_model_v2,610.0,21.6,1204855000.0,3.0,14500,9009.9,True
1995-03-07,1995,3,-6.0667,106.15,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,6.4,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-03-07,1995,3,-22.9,-43.2,BRA,Brazil,Latin America & Caribbean,Boarding,Unknown,Unknown,3.1,35.0,45.0,0.0,attack_vessel_model_v2,4748.0,27.0,162019896.0,6.42,7491,4654.7,True
1995-03-08,1995,3,21.7167,117.85,CHN,China,East Asia & Pacific,Boarding,Unknown,Steaming,194.5,30.0,30.0,0.0,attack_vessel_model_v2,610.0,21.6,1204855000.0,3.0,14500,9009.9,True
1995-03-15,1995,3,37.195,3.4539,DZA,Algeria,Middle East & North Africa,Boarding,Unknown,Unknown,42.3,35.0,45.0,0.0,attack_vessel_model_v2,1452.0,26.0,28757785.0,31.84,998,620.1,True
1995-03-15,1995,3,41.0167,29.9667,TUR,Turkey,Europe & Central Asia,Boarding,Unknown,Anchored,16.2,35.0,40.0,0.0,attack_vessel_model_v2,2898.0,41.0,58486456.0,7.64,7200,4473.9,True
1995-03-15,1995,3,21.8865,113.8571,CHN,China,East Asia & Pacific,Hijacked,Unknown,Steaming,13.1,30.0,30.0,4.5,attack_vessel_model_v2,610.0,21.6,1204855000.0,3.0,14500,9009.9,True
1995-03-23,1995,3,-1.0,117.2833,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,9.9,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-03-25,1995,3,-7.1833,112.7,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Unknown,2.0,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-04-01,1995,4,-7.1457,112.0667,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,26.3,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-04-02,1995,4,-2.7,107.35,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,17.2,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-04-03,1995,4,12.145,50.81,SOM,Somalia,Sub-Saharan Africa,Boarding,Unknown,Steaming,17.3,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,21.0,7491637.0,11.72,3333,2071.0,False
1995-04-05,1995,4,16.2183,113.445,CHN,China,East Asia & Pacific,Attempted,Unknown,Steaming,90.1,30.0,30.0,0.0,attack_vessel_model_v2,610.0,21.6,1204855000.0,3.0,14500,9009.9,True
1995-04-05,1995,4,4.9115,48.4136,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,20.8,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,21.0,7491637.0,11.72,3333,2071.0,False
1995-04-09,1995,4,26.8085,52.0142,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Boarding,Unknown,Unknown,83.8,35.0,45.0,0.0,attack_vessel_model_v2,1569.0,30.0,61442664.0,9.52,2440,1516.1,True
1995-04-09,1995,4,18.7617,120.82,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Steaming,12.9,30.0,30.0,0.0,attack_vessel_model_v2,1062.0,27.7,69784088.0,3.67,36289,22548.9,True
1995-04-11,1995,4,19.715,121.625,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Steaming,33.5,30.0,30.0,0.0,attack_vessel_model_v2,1062.0,27.7,69784088.0,3.67,36289,22548.9,True
1995-04-11,1995,4,19.7167,121.625,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Steaming,33.6,30.0,30.0,0.0,attack_vessel_model_v2,1062.0,27.7,69784088.0,3.67,36289,22548.9,True
1995-04-12,1995,4,-1.0417,117.25,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,11.7,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-04-18,1995,4,11.0467,114.2617,CHN,China,East Asia & Pacific,Hijacked,Unknown,Steaming,1.1,30.0,30.0,4.5,attack_vessel_model_v2,610.0,21.6,1204855000.0,3.0,14500,9009.9,True
1995-04-18,1995,4,-2.9765,104.75,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Steaming,32.9,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-04-18,1995,4,7.9167,106.6,VNM,Vietnam,East Asia & Pacific,Attempted,Unknown,Steaming,81.2,30.0,30.0,0.0,attack_vessel_model_v2,277.0,27.9,74910461.0,1.92,3444,2140.0,True
1995-04-22,1995,4,12.15,50.8,SOM,Somalia,Sub-Saharan Africa,Hijacked,Unknown,Steaming,17.8,35.0,45.0,4.5,attack_vessel_model_v2,1238.0,21.0,7491637.0,11.72,3333,2071.0,False
1995-04-26,1995,4,-6.0887,106.875,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Berthed,4.4,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-04-28,1995,4,12.1333,50.7167,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,17.4,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,21.0,7491637.0,11.72,3333,2071.0,False
1995-04-28,1995,4,-23.9762,-46.2872,BRA,Brazil,Latin America & Caribbean,Boarding,Unknown,Berthed,0.6,35.0,45.0,0.0,attack_vessel_model_v2,4748.0,27.0,162019896.0,6.42,7491,4654.7,True
1995-04-29,1995,4,5.8833,124.6,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Steaming,11.3,30.0,30.0,0.0,attack_vessel_model_v2,1062.0,27.7,69784088.0,3.67,36289,22548.9,True
1995-05-01,1995,5,12.95,53.3833,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,29.2,35.0,45.0,0.0,attack_vessel_model_v2,286.0,26.0,14913315.0,8.92,1906,1184.3,True
1995-05-01,1995,5,12.95,53.3833,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,29.2,35.0,45.0,0.0,attack_vessel_model_v2,286.0,26.0,14913315.0,8.92,1906,1184.3,True
1995-05-01,1995,5,-6.0433,105.9167,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,4.4,30.0,30.0,0.0,attack_vessel_model_v2,1026.0,19.4,196934260.0,3.92,54716,33998.9,True
1995-05-03,1995,5,12.2,51.0333,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,30.4,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,21.0,7491637.0,11.72,3333,2071.0,False
1995-05-03,1995,5,4.7999,50.0678,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,174.6,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,21.0,7491637.0,11.72,3333,2071.0,False
